stop_id,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding
15353,c. Migdia  138,41.9645835908409,2.8136608907123,https://www.girona.cat/appbus/go?qr=15353,,,1
15354,c. Albí amb c. Riera de Mus,41.9621855546787,2.81333558674018,https://www.girona.cat/appbus/go?qr=15354,,,1
15355,ctra. de Palau (Escola),41.9423966410707,2.80994447747502,https://www.girona.cat/appbus/go?qr=15355,,,1
15356,Pl. Catalunya,41.9812906600055,2.8231430053710938,https://www.girona.cat/appbus/go?qr=15356,,,1
15357,Pg. Fora Muralla  18,41.9829245918687,2.82706231952683,https://www.girona.cat/appbus/go?qr=15357,,,1
15358,Pujada de les Pedreres,41.9807586854453,2.82631261495221,https://www.girona.cat/appbus/go?qr=15358,,,1
15359,c. Carme,41.9806620727947,2.82428332730341,https://www.girona.cat/appbus/go?qr=15359,,,1
15360,Fornells  C. Isaac Albéniz   48,41.9344275954478,2.81132064251958,https://www.girona.cat/appbus/go?qr=15360,,,1
15363,Pl. Domènec Fita i Molat,41.9948656877154,2.83319708075724,https://www.girona.cat/appbus/go?qr=15363,,,1
15365,c. Emili Grahit Biblioteca Carles Rahola,41.97503363342806,2.81923770904541,https://www.girona.cat/appbus/go?qr=15365,,,1
15366,c. Ullastret  7,41.9724188485144,2.83015855803937,https://www.girona.cat/appbus/go?qr=15366,,,1
15367,c. Ullastret  9,41.9715586978009,2.82968906306361,https://www.girona.cat/appbus/go?qr=15367,,,1
15368,c. Girona per Girona,41.9721434693962,2.82898174561428,https://www.girona.cat/appbus/go?qr=15368,,,1
15373,c. Carles Riba i Bracons  2,41.9939201349507,2.80686872724631,https://www.girona.cat/appbus/go?qr=15373,,,1
15374,c. Carles Riba i Bracons  4,41.9925626468436,2.80437976734227,https://www.girona.cat/appbus/go?qr=15374,,,1
15375,rbla. Tete Montoliu,41.9940014034942,2.80185807818245,https://www.girona.cat/appbus/go?qr=15375,,,1
15376,c. Carles Riba i Bracons  24,41.9921793281859,2.8021535643023,https://www.girona.cat/appbus/go?qr=15376,,,1
15377,Aiguaviva  c. Tarragona  38,41.9434972058168,2.78124669067672,https://www.girona.cat/appbus/go?qr=15377,,,1
15378,c. Sant Pau,41.9896002298673,2.82459062266513,https://www.girona.cat/appbus/go?qr=15378,,,1
15379,av. Josep Terradellas,41.997123605361,2.8162229771341,https://www.girona.cat/appbus/go?qr=15379,,,1
15382,Bellaire  2,41.9893297206636,2.82483766006564,https://www.girona.cat/appbus/go?qr=15382,,,1
15383,Pg. Fora Muralla  11,41.9820065061657,2.82643675339589,https://www.girona.cat/appbus/go?qr=15383,,,1
15384,Pg. Fora Muralla  12,41.9821407793839,2.82637710492859,https://www.girona.cat/appbus/go?qr=15384,,,1
15385,Sant Daniel  2,41.9886712718212,2.82695553015778,https://www.girona.cat/appbus/go?qr=15385,,,1
15386,Sant Daniel  20,41.988242512859,2.82894446131517,https://www.girona.cat/appbus/go?qr=15386,,,1
15387,Sant Daniel  42,41.9886354385834,2.83112358409176,https://www.girona.cat/appbus/go?qr=15387,,,1
15388,Sant Daniel  1,41.9887223664736,2.82703663112139,https://www.girona.cat/appbus/go?qr=15388,,,1
15389,Torre Alfons XII (Transformador),41.97931272443164,2.834000587463379,https://www.girona.cat/appbus/go?qr=15389,,,1
15390,Torre Alfons XII (Piruli),41.97744639017764,2.835127115249634,https://www.girona.cat/appbus/go?qr=15390,,,1
15391,c. Puigsacalm  10,41.96709282493493,2.827788591384888,https://www.girona.cat/appbus/go?qr=15391,,,1
